,Quarter,year,id_project,category,ESRR,SPR,REGION,SECTOR,Sector_1,Region_1,Operation_Type,Stage,Approval
1467,Q2 2020,2020,EC-L9239,B,3.Substantial,{Not Set},LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,12/15/14
1468,Q2 2020,2020,EC-L9242,B,3.Substantial,Partially Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,05/31/13
1469,Q2 2020,2020,EC-L9243,C,1.Low,{Not Set},LATAM,INT,INT,LATAM,Loan Operation,Operation in Disbursing,09/17/14
1470,Q2 2020,2020,EC-L9245,B13,2.Moderate,{Not Set},LATAM,CSD,CSD,LATAM,Loan Operation,Operation in Disbursing,07/30/14
1471,Q2 2020,2020,EC-L9248,B,2.Moderate,{Not Set},LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,12/16/14
1472,Q2 2020,2020,EC-L9249,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,09/03/2014
1473,Q2 2020,2020,EC-L9250,C,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,07/27/16
1474,Q2 2020,2020,EC-L9252,B13,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,12/17/14
1475,Q2 2020,2020,EC-L9257,B13,3.Substantial,{Not Set},LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,12/17/14
1476,Q2 2020,2020,EC-L9258,C,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,07/13/16
1477,Q2 2020,2020,EC-L9259,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,01/09/2019
1478,Q2 2020,2020,EC-L9269,B13,2.Moderate,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,12/16/20
1479,Q2 2020,2020,EC-L9270,C,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,11/18/20
1480,Q2 2020,2020,EC-L9299,B,3.Substantial,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,10/26/18
1481,Q2 2020,2020,EC-L9920,C,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Loan Operation,Operation in Disbursing,09/21/17
1482,Q2 2020,2020,EC-L9922,B,1.Low,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,12/13/17
1483,Q2 2020,2020,EC-L9924,A,3.Substantial,Partially Unsatisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,09/27/17
1484,Q2 2020,2020,EC-L9925,B,2.Moderate,Partially Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,11/01/2017
1485,Q2 2020,2020,EC-L9929,B,2.Moderate,{Not Set},LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,11/22/17
1486,Q2 2020,2020,EC-L9947,B,3.Substantial,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,09/28/18
1487,Q2 2020,2020,EC-L9955,C,1.Low,{Not Set},LATAM,SCL,SCL,LATAM,Loan Operation,Operation in Disbursing,12/15/17
1488,Q2 2020,2020,EC-L9960,B,1.Low,{Not Set},LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,12/15/17
1489,Q2 2020,2020,EC-L9992,B,2.Moderate,Partially Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,12/15/17
1490,Q2 2020,2020,EC-L9996,B,1.Low,{Not Set},LATAM,INT,INT,LATAM,Loan Operation,Fully Disbursed,12/08/2017
1491,Q2 2020,2020,EC-L9997,B,3.Substantial,Satisfactory,LATAM,INE,INE,LATAM,Loan Operation,Operation in Disbursing,11/28/18
1492,Q2 2020,2020,EC-L9999,C,1.Low,{Not Set},LATAM,IFD,INE,LATAM,Loan Operation,Operation in Disbursing,08/30/18
1493,Q2 2020,2020,#¡REF!,A,3.Substantial,Partially Unsatisfactory,LATAM,INE,,,,,
1494,Q2 2020,2020,EC-U0009,B13,1.Low,{Not Set},LATAM,IFD,IFD,LATAM,Grant Financing Product,Operation in Disbursing,01/23/19
1495,Q2 2020,2020,ES-G9003,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Fully Disbursed,10/24/18
1496,Q2 2020,2020,ES-G9004,C,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,11/14/18
1497,Q2 2020,2020,ES-L9025,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/16/20
1498,Q2 2020,2020,ES-L9066,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/06/2019
1499,Q2 2020,2020,ES-L9075,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,01/15/20
1500,Q2 2020,2020,ES-L9095,B,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/14/18
1501,Q2 2020,2020,ES-L9096,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/14/18
1502,Q2 2020,2020,ES-L9932,B13,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/18/19
1503,Q2 2020,2020,ES-L9935,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,01/15/20
1504,Q2 2020,2020,ES-L9936,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/18/19
1505,Q2 2020,2020,ES-L9939,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/18/19
1506,Q2 2020,2020,ES-L9942,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,09/23/20
1507,Q2 2020,2020,ES-L9943,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,08/06/2020
1508,Q2 2020,2020,ES-L9944,C,3.Substantial,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,10/09/2020
1509,Q2 2020,2020,GY-G9004,C,3.Substantial,Satisfactory,CAR,INE,INE,CAR,Investment Grants,Operation in Disbursing,10/23/20
1510,Q2 2020,2020,GY-L9028,B,2.Moderate,{Not Set},CAR,CSD,CSD,CAR,Loan Operation,Operation in Disbursing,10/09/2020
1511,Q2 2020,2020,GY-L9039,B,3.Substantial,Satisfactory,CAR,CSD,CSD,CAR,Loan Operation,Operation in Disbursing,12/16/15
1512,Q2 2020,2020,GY-L9040,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Loan Operation,Operation in Disbursing,10/21/15
1513,Q2 2020,2020,GY-L9042,C,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,10/22/14
1514,Q2 2020,2020,GY-L9044,C,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,05/11/2016
1515,Q2 2020,2020,GY-L9049,C,3.Substantial,Partially Unsatisfactory,CAR,INE,INE,CAR,Loan Operation,Operation in Disbursing,11/08/2017
1516,Q2 2020,2020,GY-L9058,B,3.Substantial,Partially Satisfactory,CAR,SCL,SCL,CAR,Loan Operation,Operation in Disbursing,11/06/2019
1517,Q2 2020,2020,GY-L9059,B,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,09/17/19
1518,Q2 2020,2020,GY-L9060,A,3.Substantial,Partially Satisfactory,CAR,CSD,CSD,CAR,Loan Operation,Operation in Disbursing,12/18/19
1519,Q2 2020,2020,GY-L9064,C,1.Low,{Not Set},CAR,INT,INT,CAR,Loan Operation,Operation in Disbursing,06/24/20
1520,Q2 2020,2020,GY-L9066,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Loan Operation,Operation in Disbursing,11/01/2012
1521,Q2 2020,2020,GY-X9002,C,3.Substantial,Partially Unsatisfactory,CAR,INE,INE,CAR,Investment Grants,Operation in Disbursing,08/01/2019
1522,Q2 2020,2020,GY-X9003,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Investment Grants,Operation in Disbursing,03/11/2020
1523,Q2 2020,2020,HA-G9022,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Fully Disbursed,12/09/2020
1524,Q2 2020,2020,HA-G9023,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,12/11/2019
1525,Q2 2020,2020,HA-G9036,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,12/09/2020
1526,Q2 2020,2020,HA-G9038,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Fully Disbursed,12/11/2019
1527,Q2 2020,2020,HA-G9039,B,3.Substantial,Partially Unsatisfactory,AAN,CSD,CSD,AAN,Investment Grants,Fully Disbursed,12/02/2020
1528,Q2 2020,2020,HA-G9045,B,4.High,{Not Set},AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,09/14/11
1529,Q2 2020,2020,HA-G9049,B,1.Low,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,06/06/2012
1530,Q2 2020,2020,HA-L9032,B,2.Moderate,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/04/2013
1531,Q2 2020,2020,HA-L9038,B,2.Moderate,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,09/12/2013
1532,Q2 2020,2020,HA-L9048,B,2.Moderate,Partially Unsatisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,11/25/15
1533,Q2 2020,2020,HA-L9057,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/02/2016
1534,Q2 2020,2020,HA-L9058,B,3.Substantial,Partially Unsatisfactory,AAN,INE,INE,AAN,Loan Operation,Operation Closed,12/01/2017
1535,Q2 2020,2020,HA-L9075,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/15/19
1536,Q2 2020,2020,HA-L9076,A,4.High,Unsatisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/13/17
1537,Q2 2020,2020,HA-L9077,B,3.Substantial,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Fully Disbursed,07/31/18
1538,Q2 2020,2020,HA-L9079,B,4.High,Partially Unsatisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/04/2019
1539,Q2 2020,2020,HA-L9080,B,3.Substantial,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/09/2020
1540,Q2 2020,2020,HA-L9087,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Fully Disbursed,08/28/19
1541,Q2 2020,2020,HA-L9089,B,4.High,Partially Satisfactory,AAN,INE,CSD,AAN,Loan Operation,Operation in Disbursing,11/06/2020
1542,Q2 2020,2020,#¡REF!,A,4.High,Unsatisfactory,AAN,CSD,,,,,
1543,Q2 2020,2020,HA-L9094,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/11/2019
1544,Q2 2020,2020,HA-L9095,B,3.Substantial,Partially Satisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/02/2019
1545,Q2 2020,2020,HA-L9096,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/02/2020
1546,Q2 2020,2020,HA-L9097,B,3.Substantial,Partially Unsatisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/09/2020
1547,Q2 2020,2020,HA-L9098,A,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/12/2018
1548,Q2 2020,2020,HA-L9099,A,4.High,Unsatisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation Closed,06/15/20
1549,Q2 2020,2020,HA-L9900,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/14/10
1550,Q2 2020,2020,HA-L9903,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/13/13
1551,Q2 2020,2020,HA-L9904,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/28/12
1552,Q2 2020,2020,HA-L9906,A,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/01/2012
1553,Q2 2020,2020,HA-L9907,B,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,03/20/18
1554,Q2 2020,2020,HA-L9926,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,11/25/15
1555,Q2 2020,2020,HA-L9933,C,1.Low,{Not Set},AAN,INT,INT,AAN,Loan Operation,Operation in Disbursing,09/25/19
1556,Q2 2020,2020,HA-L9935,B,4.High,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,09/20/19
1557,Q2 2020,2020,HA-L9937,C,3.Substantial,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,06/19/20
1558,Q2 2020,2020,HA-L9939,C,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Fully Disbursed,06/15/20
1559,Q2 2020,2020,HA-L9940,B,4.High,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/14/10
1560,Q2 2020,2020,HA-X9002,C,2.Moderate,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,10/27/10
1561,Q2 2020,2020,HO-G9006,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,06/27/18
1562,Q2 2020,2020,HO-G9247,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,11/28/18
1563,Q2 2020,2020,HO-G9248,C,2.Moderate,Satisfactory,AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,12/12/2018
1564,Q2 2020,2020,HO-G9249,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,11/27/19
1565,Q2 2020,2020,HO-G9250,B,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,06/27/18
1566,Q2 2020,2020,HO-G9252,B,3.Substantial,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Operation in Disbursing,06/27/18
1567,Q2 2020,2020,HO-G9259,B,3.Substantial,{Not Set},AAN,IFD,IFD,AAN,Investment Grants,Operation in Disbursing,06/26/20
1568,Q2 2020,2020,HO-L9037,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,07/01/2020
1569,Q2 2020,2020,HO-L9039,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation Closed,10/27/10
1570,Q2 2020,2020,HO-L9069,B,3.Substantial,{Not Set},AAN,INE,INE,AAN,Loan Operation,Fully Disbursed,04/17/13
1571,Q2 2020,2020,HO-L9093,B,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,11/27/19
1572,Q2 2020,2020,HO-L9200,B,3.Substantial,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/05/2012
1573,Q2 2020,2020,HO-L9202,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,11/14/12
1574,Q2 2020,2020,HO-L9209,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/13/13
1575,Q2 2020,2020,HO-L9299,C,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,01/01/2013
1576,Q2 2020,2020,HO-L9902,B,2.Moderate,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,12/16/13
1577,Q2 2020,2020,HO-L9904,B,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/19/14
1578,Q2 2020,2020,HO-L9905,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Fully Disbursed,06/24/15
1579,Q2 2020,2020,HO-L9908,C,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,09/01/2016
1580,Q2 2020,2020,HO-L9929,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,08/03/2016
1581,Q2 2020,2020,HO-L9979,B,3.Substantial,Partially Satisfactory,AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,01/25/17
1582,Q2 2020,2020,HO-L9986,B,4.High,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,02/08/2017
1583,Q2 2020,2020,HO-L9987,B,3.Substantial,Satisfactory,AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,10/25/17
1584,Q2 2020,2020,HO-L9988,C,3.Substantial,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,11/08/2017
1585,Q2 2020,2020,HO-L9994,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,11/14/18
1586,Q2 2020,2020,HO-L9995,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,09/05/2018
1587,Q2 2020,2020,HO-L9997,B,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Fully Disbursed,09/19/18
1588,Q2 2020,2020,HO-L9999,B,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,10/26/18
1589,Q2 2020,2020,JA-G9002,C,1.Low,{Not Set},CAR,CSD,CSD,CAR,Investment Grants,Operation in Disbursing,03/21/19
1590,Q2 2020,2020,JA-G9003,B,1.Low,{Not Set},CAR,INE,INE,CAR,Investment Grants,Operation in Disbursing,02/28/19
1591,Q2 2020,2020,JA-G9005,C,2.Moderate,{Not Set},CAR,SCL,SCL,CAR,Investment Grants,Operation in Disbursing,05/22/19
1592,Q2 2020,2020,JA-G9009,C,1.Low,{Not Set},CAR,CSD,CSD,CAR,Investment Grants,Operation in Disbursing,11/27/19
1593,Q2 2020,2020,JA-L9035,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Loan Operation,Operation in Disbursing,06/26/19
1594,Q2 2020,2020,JA-L9043,C,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,08/28/19
1595,Q2 2020,2020,JA-L9046,C,1.Low,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,07/02/2019
1596,Q2 2020,2020,JA-L9048,C,1.Low,{Not Set},CAR,CSD,CSD,CAR,Loan Operation,Operation in Disbursing,03/11/2020
1597,Q2 2020,2020,JA-L9049,B,2.Moderate,{Not Set},CAR,SCL,SCL,CAR,Loan Operation,Operation in Disbursing,11/27/19
1598,Q2 2020,2020,JA-L9053,C,1.Low,{Not Set},CAR,SCL,SCL,CAR,Loan Operation,Operation in Disbursing,12/09/2020
1599,Q2 2020,2020,JA-L9056,B,2.Moderate,{Not Set},CAR,INE,INE,CAR,Loan Operation,Fully Disbursed,05/11/2020
1600,Q2 2020,2020,JA-L9072,C,1.Low,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,05/18/20
1601,Q2 2020,2020,JA-L9073,C,1.Low,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,10/21/20
1602,Q2 2020,2020,JA-L9074,B,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,12/06/2018
1603,Q2 2020,2020,JA-L9075,B13,1.Low,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,05/03/2018
1604,Q2 2020,2020,JA-L9079,C,1.Low,{Not Set},CAR,SCL,SCL,CAR,Loan Operation,Operation in Disbursing,11/17/11
1605,Q2 2020,2020,JA-L9085,B13,2.Moderate,{Not Set},CAR,IFD,IFD,CAR,Loan Operation,Operation in Disbursing,12/05/2012
1606,Q2 2020,2020,JA-X9007,C,1.Low,{Not Set},CAR,IFD,IFD,CAR,Investment Grants,Operation in Disbursing,05/21/14
1607,Q2 2020,2020,JK-G9005,B,3.Substantial,{Not Set},AAN,CSD,CSD,AAN,Investment Grants,Fully Disbursed,07/26/18
1608,Q2 2020,2020,JK-G9007,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,09/25/19
1609,Q2 2020,2020,JK-L9039,B,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,05/27/20
1610,Q2 2020,2020,JK-L9087,B,3.Substantial,Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,06/03/2020
1611,Q2 2020,2020,JK-L9095,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,01/15/20
1612,Q2 2020,2020,JK-L9096,B13,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,01/30/20
1613,Q2 2020,2020,JK-L9963,B,3.Substantial,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Fully Disbursed,11/23/09
1614,Q2 2020,2020,JK-L9965,B,3.Substantial,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation in Disbursing,12/11/2015
1615,Q2 2020,2020,JK-L9969,B,3.Substantial,{Not Set},AAN,INE,INE,AAN,Loan Operation,Fully Disbursed,12/07/2016
1616,Q2 2020,2020,JK-X9005,B13,3.Substantial,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,02/07/2019
1617,Q2 2020,2020,ME-G9002,B13,3.Substantial,Satisfactory,AAN,IFD,IFD,AAN,Investment Grants,Operation in Disbursing,12/09/2020
1618,Q2 2020,2020,ME-G9005,B13,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,07/12/2013
1619,Q2 2020,2020,ME-G9006,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Investment Grants,Operation in Disbursing,12/11/2009
1620,Q2 2020,2020,ME-G9092,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,06/21/12
1621,Q2 2020,2020,ME-L9256,B,1.Low,{Not Set},AAN,CSD,CSD,AAN,Loan Operation,Operation Closed,07/03/2014
1622,Q2 2020,2020,ME-L9258,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/03/2014
1623,Q2 2020,2020,ME-L9259,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation Closed,12/14/16
1624,Q2 2020,2020,ME-L9267,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,10/26/16
1625,Q2 2020,2020,ME-L9284,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation Closed,11/16/16
1626,Q2 2020,2020,ME-L9289,B13,2.Moderate,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/02/2020
1627,Q2 2020,2020,ME-L9290,B13,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,11/16/18
1628,Q2 2020,2020,ME-L9309,B13,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,12/09/2020
1629,Q2 2020,2020,ME-L9942,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation Closed,06/25/14
1630,Q2 2020,2020,ME-L9948,B13,2.Moderate,Satisfactory,AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,11/08/2010
1631,Q2 2020,2020,ME-L9962,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,07/31/13
1632,Q2 2020,2020,ME-L9976,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation Closed,08/30/17
1633,Q2 2020,2020,ME-X9099,C,2.Moderate,{Not Set},AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,11/13/19
1634,Q2 2020,2020,NI-G9002,B,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,12/02/2008
1635,Q2 2020,2020,NI-G9006,A,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,04/28/10
1636,Q2 2020,2020,NI-G9007,A,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Investment Grants,Fully Disbursed,08/02/2011
1637,Q2 2020,2020,NI-G9008,A,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Investment Grants,Operation in Disbursing,06/19/13
1638,Q2 2020,2020,NI-G9020,B,3.Substantial,Satisfactory,AAN,INT,INT,AAN,Investment Grants,Operation in Disbursing,09/13/12
1639,Q2 2020,2020,NI-G9022,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Fully Disbursed,11/28/12
1640,Q2 2020,2020,NI-G9029,C,1.Low,{Not Set},AAN,SCL,SCL,AAN,Investment Grants,Operation in Disbursing,11/20/13
1641,Q2 2020,2020,NI-L9033,B13,1.Low,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation Closed,11/27/13
1642,Q2 2020,2020,NI-L9082,B,3.Substantial,Partially Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,10/28/15
1643,Q2 2020,2020,NI-L9083,B,3.Substantial,Partially Satisfactory,AAN,INT,INT,AAN,Loan Operation,Operation in Disbursing,12/17/14
1644,Q2 2020,2020,NI-L9087,A,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,10/25/17
1645,Q2 2020,2020,NI-L9090,B,2.Moderate,{Not Set},AAN,IFD,IFD,AAN,Loan Operation,Operation in Disbursing,10/03/2018
1646,Q2 2020,2020,NI-L9092,B,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,09/19/18
1647,Q2 2020,2020,NI-L9094,A,3.Substantial,Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/01/2017
1648,Q2 2020,2020,NI-L9095,B,2.Moderate,Satisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,10/25/17
1649,Q2 2020,2020,NI-L9097,A,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Fully Disbursed,07/02/2019
1650,Q2 2020,2020,NI-L9099,B,4.High,Partially Satisfactory,AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,10/18/19
1651,Q2 2020,2020,NI-L9943,B,4.High,Partially Unsatisfactory,AAN,SCL,SCL,AAN,Loan Operation,Operation in Disbursing,12/06/2018
1652,Q2 2020,2020,NI-L9945,B,2.Moderate,{Not Set},AAN,INE,INE,AAN,Loan Operation,Operation in Disbursing,11/07/2018
1653,Q2 2020,2020,OC-G9002,C,1.Low,{Not Set},NAC,CSD,CSD,NAC,Investment Grants,Operation in Disbursing,11/30/18
1654,Q2 2020,2020,OC-G9003,C,2.Moderate,{Not Set},NAC,INE,INE,NAC,Investment Grants,Operation in Disbursing,08/03/2017
